"","TSE_code","year","company","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"8128","M1500",2005,"1514 亞力","TSE","電機機械","電機","M15B1","電機製品","M15B",-543,1833,NA,NA,NA,65782,91629,81524,214307,3829521,756,0.46,1177248,268569,410007,3835894,4583677,2049217,37614,113.78,-17624,0,11.37,26,7,"F","單一家族主導"
"8129","M1500",2005,"1515 力山","TSE","電機機械","工具機","M15A1","機械業","M15A",7466,61248,NA,NA,NA,-202746,-112954,202597,670980,4821362,1379,0.69,2433570,499957,NA,4906925,7095911,4143905,137170,78.17,0,115422,19.14,51,6,"F","單一家族主導"
"8130","M1500",2005,"1517 利奇","TSE","電機機械","自行車組件","M15E","自行車組件","M15E",33973,26124,NA,NA,NA,10595,13118,57045,80272,2516242,2503,0.52,945757,61549,6261,2534024,4042014,924774,180979,244.6,-3776,0,10.25,41,12,"F","單一家族主導"
"8131","M1500",2005,"1519 華城","TSE","電機機械","電機","M15B1","電機製品","M15B",19913,2089,NA,NA,NA,152866,184203,56867,233491,4324312,652,0.89,1601624,573113,130748,4332075,5215944,3019951,43042,41.04,0,0,12.42,0,0,"F","單一家族主導"
"8132","M1500",2005,"1521 大億","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",19696,31438,NA,NA,NA,250088,263929,200502,78003,4408268,732,1.76,1081973,264767,235663,4408268,2725978,1386329,16216,89.73,-1455,0,87.6,24,11,"A","共治型態"
"8133","M1500",2005,"1522 堤維西","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",-106407,7403,NA,NA,NA,-455782,-299271,275570,251212,7635098,3168,1.25,6832203,283847,123385,7761548,13471735,9161032,114628,66.05,-1256,0,65.96,31,68,"A","共治型態"
"8134","M1500",2005,"1524 耿鼎","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",46024,96988,NA,NA,NA,141965,160952,9236,278333,2675987,441,1.47,2544414,237121,0,2687872,3940630,2052147,0,70.37,-8726,0,15.54,7,2,"F","單一家族主導"
"8135","M1500",2005,"1525 江申","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",17500,38417,NA,NA,NA,172431,172473,47237,5372,1626054,395,0.85,605360,4342,259238,1627562,2080555,641569,0,143.72,-62791,0,81.15,8,88,"F","單一家族主導"
"8136","M1500",2005,"1526 日馳","TSE","電機機械","自行車組件","M15E","自行車組件","M15E",2150,17,NA,NA,NA,-159042,-142843,16014,16686,412700,221,0.63,580401,206974,0,436440,996797,592078,240,24.09,0,0,8.86,44,20,"F","單一家族主導"
"8137","M1500",2005,"1527 鑽全","TSE","電機機械","工具機","M15A1","機械業","M15A",259336,301918,NA,NA,NA,1151047,1181272,151297,148093,3728023,679,3.43,1808251,327493,0,3746531,6826005,3516766,363,108.74,0,0,83.88,0,0,"F","單一家族主導"
"8138","M1500",2005,"1528 恩德","TSE","電機機械","工具機","M15A1","機械業","M15A",22050,7811,NA,NA,NA,116398,154607,38018,389759,3088312,402,0.81,500730,120239,0,3145249,2515345,1352127,38386,126.45,-17095,0,14.67,19,11,"A","共治型態"
"8139","M1500",2005,"1529 樂士","TSE","電機機械","電機","M15B1","電機製品","M15B",17744,454,NA,NA,NA,25065,49117,13651,38638,2139314,168,0.48,330568,108529,0,2144797,2976525,2033593,8236,13.64,0,333,13.78,2,0,"M","專業經理人治理"
"8140","M1500",2005,"1530 亞崴","TSE","電機機械","工具機","M15A1","機械業","M15A",100752,86173,NA,NA,NA,436314,444376,43560,300580,2810463,418,2.55,477764,89741,0,2837388,2316897,1214637,3113,81.01,0,0,60.21,2,4,"F","單一家族主導"
"8141","M1500",2005,"1531 高林股","TSE","電機機械","紡織工具機","M15A3","機械業","M15A",185693,86239,NA,NA,NA,727856,728914,44952,229851,4259124,1079,1.19,873059,202266,0,4303194,4962809,1318315,120121,192.33,0,0,71.43,34,36,"F","單一家族主導"
"8142","M1500",2005,"1532 勤美","TSE","電機機械","鋼筋","M20A2","金屬基本","M20A",17000,180049,NA,NA,NA,1016758,1130040,0,426836,11568036,3655,0.59,4545749,228417,190820,11627907,17549439,9633649,297098,48.67,0,22902,24.82,NA,9,"F","單一家族主導"
"8143","M1500",2005,"1533 車王電","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",43215,73732,NA,NA,NA,65833,113530,94112,190424,2266711,1393,1.2,1249053,283718,0,2385300,3236275,1662725,46603,98.66,0,11078,36.26,0,22,"A","共治型態"
"8144","M1500",2005,"1535 中宇","TSE","電機機械","機電工程","M15B2","電機製品","M15B",19746,3732,NA,NA,NA,138440,156925,NA,NA,2041680,393,0.89,127214,19652,0,2041680,3305538,2171056,0,125.68,-8328,0,75.39,2,78,"G","公股主導"
"8145","M1500",2005,"1536 和大","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",101243,63730,NA,NA,NA,351188,376276,88349,193750,2855737,796,2.3,1884936,343714,3184,2868879,3716291,2338594,17918,92.43,0,986,14.18,0,0,"A","共治型態"
"8146","M1500",2005,"1537 廣隆","TSE","電機機械","其他電製品","M15Z","其他電製品","M15Z",1943,1808,NA,NA,NA,29838,32409,19647,144896,1422888,1678,0.85,502533,178918,0,1435347,1370782,309723,33321,190.26,0,0,9.37,0,13,"F","單一家族主導"
"8147","M1500",2005,"1538 正峰新","TSE","電機機械","工具機","M15A1","機械業","M15A",116888,51530,NA,NA,NA,597326,652237,136510,466139,6378191,2647,2.3,1501335,149896,64079,6460206,4939746,2845301,173352,139.66,0,0,46.67,80,26,"F","單一家族主導"
"8148","M1500",2005,"1539 巨庭","TSE","電機機械","工具機","M15A1","機械業","M15A",-14635,18529,NA,NA,NA,-201869,-187417,24594,69608,1585074,483,0.6,539214,162297,0,1595568,1593184,886679,32183,46.07,0,0,41.53,19,5,"F","單一家族主導"
"8149","M1500",2005,"1540 喬福","TSE","電機機械","工具機","M15A1","機械業","M15A",51187,40371,NA,NA,NA,164476,176078,21197,83939,1319069,178,1.06,439520,224194,0,1323498,1419529,572810,374,86.96,0,0,24.77,12,0,"A","共治型態"
"8150","M1500",2005,"1541 錩泰","TSE","電機機械","工具機","M15A1","機械業","M15A",23006,11930,NA,NA,NA,-13146,-3170,10934,55680,1620983,288,0.92,522595,134881,0,1624301,1539068,817760,36338,95.7,0,0,16.02,0,0,"F","單一家族主導"
"8151","M1500",2005,"1558 伸興","TSE","電機機械","紡織工具機","M15A3","機械業","M15A",51164,64627,NA,NA,NA,158287,161133,38684,108739,2116444,1299,1.86,529296,19629,1327,2122791,1540636,783227,55364,107.53,0,3441,28.55,0,2,"A","共治型態"
"8152","M1500",2005,"1560 中砂","TSE","電機機械","模具零件","M15A2","機械業","M15A",19403,12144,NA,NA,NA,412203,428637,232093,97252,2182485,1414,2.93,3934651,745366,41665,2191117,5760900,2679255,151943,57.89,-19529,0,31.87,16,1,"F","單一家族主導"
"8153","M1500",2005,"1566 捷邦","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",16000,5258,NA,NA,NA,65718,68920,909,13742,779100,628,0.77,138261,0,0,779100,564641,271262,0,93.93,0,0,42.9,0,85,"A","共治型態"
"8154","M1500",2005,"1568 倉佑","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",-5771,0,NA,NA,NA,11489,32722,48317,30651,728576,285,1.54,1026001,142314,0,728576,1757685,1014305,16675,55.05,0,296,67.31,1,3,"A","共治型態"
"8155","M1500",2005,"1570 力肯","OTC","電機機械","工具機","M15A1","機械業","M15A",56492,41747,NA,NA,NA,253420,255725,33469,33257,1082687,381,2.55,313913,86151,0,1082687,1009977,355738,13053,170.09,0,0,24.81,12,0,"F","單一家族主導"
"8156","M1500",2005,"2371 大同","TSE","電機機械","電機","M15B1","電機製品","M15B",559334,395802,NA,NA,NA,-10287433,-7406794,5409650,5601711,204944221,41049,0.34,194191571,6534587,18591942,207459171,328959688,216736921,3307081,79.11,-83090,0,35.89,30,12,"F","單一家族主導"
"8157","M1500",2005,"3162 精確","OTC","電機機械","自行車組件","M15E","自行車組件","M15E",8350,5934,NA,NA,NA,40980,51004,0,0,530772,708,1.48,262039,26308,0,541908,640672,361348,0,76.76,0,0,17.8,0,14,"F","單一家族主導"
"8158","M1500",2005,"3167 大量","TSE","電機機械","電機設備","M23H2","電子設備","M23H",24068,6808,NA,NA,NA,130086,142008,30378,112900,1319157,235,1.84,143123,88482,0,1320008,1148335,730524,6876,99.15,0,0,1.69,0,1,"A","共治型態"
"8159","M1500",2005,"3226 至寶電","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",32852,39433,NA,NA,NA,145645,148938,30810,72708,907156,295,3.14,93300,34813,0,936711,720319,250339,7676,177.47,0,948,12.82,37,15,"F","單一家族主導"
"8160","M1500",2005,"3379 彬台","OTC","電機機械","其他電製品","M15Z","其他電製品","M15Z",3290,12795,NA,NA,NA,10343,14395,0,86029,481307,329,0.94,66211,0,0,481317,557495,362975,18160,62.52,0,0,39.28,0,3,"A","共治型態"
"8161","M1500",2005,"4502 健信","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",-7222,7589,NA,NA,NA,-232784,-150312,43862,296536,4704441,1297,0.45,3348073,346347,8082,4715760,5502233,3165983,68538,77.57,0,0,14.6,0,3,"F","單一家族主導"
"8162","M1500",2005,"4503 金雨","OTC","電機機械","其他電製品","M15Z","其他電製品","M15Z",7163,0,NA,NA,NA,9456,20050,27924,30211,986254,213,1.03,402268,137148,17573,987887,994558,430136,571,42.07,0,0,8.01,0,13,"F","單一家族主導"
"8163","M1500",2005,"4506 崇友","OTC","電機機械","電機","M15B1","電機製品","M15B",6141,402,NA,NA,NA,195666,205534,60548,88651,2949801,955,0.68,1102413,502419,0,2952626,5679125,1484800,34844,205.97,-3197,0,59.4,2,0,"F","單一家族主導"
"8164","M1500",2005,"4510 高鋒","OTC","電機機械","工具機","M15A1","機械業","M15A",-24256,5509,NA,NA,NA,-125152,-111266,23257,91694,835475,162,0.74,867950,225170,61955,875976,1875713,896024,0,52.39,0,28131,15.45,0,13,"F","單一家族主導"
"8165","M1500",2005,"4513 福裕","OTC","電機機械","工具機","M15A1","機械業","M15A",38679,11521,NA,NA,NA,90480,123445,64796,187161,2084408,545,1.11,575296,151355,72198,2125874,2350560,1508698,1120,61.09,-4554,0,19.73,0,27,"F","單一家族主導"
"8166","M1500",2005,"4523 永彰","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",22418,6412,NA,NA,NA,205323,210963,109250,62325,2170637,438,0.96,470270,195028,0,2174682,2251862,801765,0,154.17,0,0,64.3,4,20,"A","共治型態"
"8167","M1500",2005,"4527 方土霖","OTC","電機機械","空調冷凍","M15C2","家電製品","M15C",25857,29267,NA,NA,NA,89708,101731,12757,126949,1324132,432,1.3,297497,89932,0,1328629,1382661,809265,2253,115.07,-1130,0,12.78,0,3,"M","專業經理人治理"
"8168","M1500",2005,"4528 江興鍛","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",17854,40841,NA,NA,NA,72549,74202,47186,13981,611757,254,0.89,695411,196862,0,619882,1062772,366495,7921,112.31,0,0,2.33,0,0,"F","單一家族主導"
"8169","M1500",2005,"4530 宏易","OTC","電機機械","模具零件","M15A2","機械業","M15A",12995,1888,NA,NA,NA,-90833,-60584,8412,88722,1807376,1271,0.61,526936,26014,40755,1811063,1924456,1394223,14612,63.79,-5176,0,7.46,36,21,"F","單一家族主導"
"8170","M1500",2005,"4532 瑞智","TSE","電機機械","家電","M15C1","家電製品","M15C",184429,34447,NA,NA,NA,802204,977908,65001,345571,7594176,3060,1.48,4081346,118902,0,7626398,11262269,6275940,220398,49.44,-39689,0,56.38,42,67,"F","單一家族主導"
"8171","M1500",2005,"4533 協易機","OTC","電機機械","工具機","M15A1","機械業","M15A",35162,28481,NA,NA,NA,169292,203464,53377,321511,4033302,577,1.28,623165,118957,0,4043635,3433469,2492311,40238,81.84,0,0,9.47,NA,10,"F","單一家族主導"
"8172","M1500",2005,"4534 慶騰","OTC","電機機械","工具機","M15A1","機械業","M15A",1344,6584,NA,NA,NA,-18241,-9629,7461,23094,377148,252,1,537628,74564,0,384990,961486,555095,0,52.51,-1072,0,19.72,75,2,"F","單一家族主導"
"8173","M1500",2005,"4535 至興","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",57348,64657,NA,NA,NA,279092,282252,16663,34532,1285077,279,2.24,678600,183166,0,1302438,1460749,388620,20129,147.81,0,0,70.8,8,23,"F","單一家族主導"
"8174","M1500",2005,"6122 擎邦","OTC","電機機械","營造","M25B","營造","M25B",15512,95,NA,NA,NA,61646,63201,NA,NA,1377360,218,0.9,56381,0,0,1377360,1040571,618368,8365,112.53,0,0,32.82,0,2,"A","共治型態"
"8175","M1500",2005,"6603 富強鑫","OTC","電機機械","工具機","M15A1","機械業","M15A",935,0,NA,NA,NA,-5719,23492,37603,185364,1593654,674,0.46,649451,238281,0,1658040,2526364,1426134,37209,79.83,0,0,23.18,7,7,"F","單一家族主導"
"8176","M1500",2005,"6605 帝寶","TSE","電機機械","汽車組件","M15D","汽車組件","M15D",433342,465129,NA,NA,NA,1910929,1928139,415547,335889,7303643,1999,3.43,4909563,810598,0,7421147,8678274,3523381,42674,78.51,0,0,58.56,0,35,"F","單一家族主導"
"8177","M1500",2005,"6609 瀧澤科","OTC","電機機械","工具機","M15A1","機械業","M15A",56165,58835,NA,NA,NA,205400,210472,22540,129481,2476522,279,1.2,366462,19650,135334,2495454,2119046,1111285,0,122.7,0,0,53.19,6,24,"M","專業經理人治理"
"8178","M1500",2005,"8027 鈦昇","OTC","電機機械","電機設備","M23H2","電子設備","M23H",-3126,46,NA,NA,NA,15351,30640,45961,80658,909051,383,0.6,369008,63014,0,924668,1246763,712230,0,79.42,-43,0,33.28,0,10,"M","專業經理人治理"
"8179","M1500",2005,"8083 瑞穎","OTC","電機機械","模具零件","M15A2","機械業","M15A",11202,16735,NA,NA,NA,62577,67158,9521,26739,402009,70,2,423117,159358,0,405824,602774,245980,0,92.36,0,0,19.25,NA,0,"F","單一家族主導"
"8180","M1500",2005,"8107 大億科","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",26045,-154,NA,NA,NA,198216,210290,74583,28442,6223578,1224,2.67,604082,6710,0,6279195,3491864,2154910,32278,117.24,0,60,73.44,NA,1,"A","共治型態"
"8181","M1500",2005,"8255 朋程","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",23464,71147,NA,NA,NA,270822,271618,32038,30778,913145,180,6.12,546076,290649,0,922687,966224,244653,54,111.33,0,0,40.71,33,2,"M","專業經理人治理"
"8182","M1500",2005,"8374 羅昇","TSE","電機機械","模具零件","M15A2","機械業","M15A",74428,54934,NA,NA,NA,197838,199348,0,144437,1641931,231,1.23,146336,26781,0,1651867,1108969,443443,0,113.73,0,0,30.39,3,1,"F","單一家族主導"
"8183","M1500",2005,"8996 高力","TSE","電機機械","其他","M20A9","金屬基本","M20A",8630,21700,NA,NA,NA,52468,57755,NA,NA,678710,356,0.96,405236,104713,0,680879,898781,435666,4292,86.96,0,0,0.86,21,0,"F","單一家族主導"
"8184","M1500",2005,"9951 皇田","OTC","電機機械","汽車組件","M15D","汽車組件","M15D",10409,15460,NA,NA,NA,118080,120195,69752,68856,1279235,506,1.8,369870,21532,52653,1293997,1015117,370384,21048,118.4,0,1650,26.73,0,23,"F","單一家族主導"
